
Trial 46 - Backward: Error: -15.99 nm, Time: 0.59 sec
Trial 47 - Forward: Error: 3.22 nm, Time: 0.93 sec
Trial 47 - Backward: Error: 14.86 nm, Time: 0.92 sec
Trial 48 - Forward: Error: -7.73 nm, Time: 0.91 sec
Trial 48 - Backward: Error: -13.39 nm, Time: 0.91 sec
Trial 49 - Forward: Error: -28.07 nm, Time: 1.03 sec
Trial 49 - Backward: Error: -6.71 nm, Time: 0.84 sec
Trial 50 - Forward: Error: 19.22 nm, Time: 0.94 sec
Trial 50 - Backward: Error: 37.33 nm, Time: 0.92 sec
Average Forward Error: 30.39 nm, Average Time: 0.89 sec
Average Backward Error: 39.06 nm, Average Time: 0.83 sec

Target Range: 108.88888888888889 nm
Trial 1 - Forward: Error: -46.26 nm, Time: 0.87 sec
Trial 1 - Backward: Error: 13.21 nm, Time: 0.92 sec
Trial 2 - Forward: Error: 5.73 nm, Time: 0.95 sec
Trial 2 - Backward: Error: -68.80 nm, Time: 0.62 sec
Trial 3 - Forward: Error: 14.51 nm, Time: 0.93 sec
Trial 3 - Backward: Error: 19.46 nm, Time: 0.63 sec
Trial 4 - Forward: Error: 20.85 nm, Time: 0.93 sec
Trial 4 - Backward: Error: 34.22 nm, Time: 0.61 sec
Trial 5 - Forward: Error: 39.95 nm, Time: 0.93 sec
Trial 5 - Backward: Error: -40.27 nm, Time: 0.92 sec
Trial 6 - Forward: Error: -0.65 nm, Time: 0.93 sec
Trial 6 - Backward: Error: -3.37 nm, Time: 1.26 sec
Trial 7 - Forward: Error: -11.73 nm, Time: 0.93 sec
Trial 7 - Backward: Error: -74.77 nm, Time: 0.92 sec
Trial 8 - Forward: Error: -43.10 nm, Time: 0.92 sec
Trial 8 - Backward: Error: -29.31 nm, Time: 0.90 sec
Trial 9 - Forward: Error: -52.68 nm, Time: 0.99 sec
Trial 9 - Backward: Error: -13.20 nm, Time: 0.88 sec
Trial 10 - Forward: Error: -24.89 nm, Time: 0.94 sec
Trial 10 - Backward: Error: -27.43 nm, Time: 0.91 sec
Trial 11 - Forward: Error: 20.40 nm, Time: 0.89 sec
Trial 11 - Backward: Error: 34.73 nm, Time: 0.97 sec
Trial 12 - Forward: Error: -64.80 nm, Time: 0.91 sec
Trial 12 - Backward: Error: -42.61 nm, Time: 0.90 sec
Trial 13 - Forward: Error: 9.29 nm, Time: 0.99 sec
Trial 13 - Backward: Error: -8.03 nm, Time: 0.87 sec
Trial 14 - Forward: Error: 7.80 nm, Time: 0.94 sec
Trial 14 - Backward: Error: -65.77 nm, Time: 0.63 sec
Trial 15 - Forward: Error: -9.01 nm, Time: 0.93 sec
